id,start,end
5371,198,71123
5372,198,71156
5373,198,73559
5374,198,74175
5375,198,74176
5376,198,74177
5377,198,74178
5378,198,74179
5379,198,74180
5380,198,74181
5381,198,74182
5382,198,74183
5383,198,74184
5384,198,74185
5385,198,74186
5386,198,74187
5387,198,74188
5388,198,74189
5389,198,74190
5390,198,74191
5391,198,74192
5392,198,74193
5393,198,74194
5394,198,170190
5395,198,180005
5396,198,180006
5397,199,70187
5398,199,70664
5399,199,70845
5400,199,71024
5401,199,72139
5402,199,72298
5403,199,72863
5404,199,73026
5405,199,73205
5406,199,73590
5407,199,74032
5408,199,74195
5409,199,74196
5410,199,74197
5411,199,74198
5412,199,74199
5413,199,74200
5414,199,74201
5415,199,74202
5416,199,74203
5417,199,74204
5418,199,74205
5419,199,74206
5420,199,74207
5421,199,74208
5422,199,74209
5423,199,74210
5424,199,74211
5425,199,74212
5426,199,74213
5427,199,74214
5428,199,170191
5429,199,180000
5430,199,180007
5431,199,180012
5432,200,70071
5433,200,70477
5434,200,70671
5435,200,72839
5436,200,73241
5437,200,73821
5438,200,74215
5439,200,74216
5440,200,74217
5441,200,74218
5442,200,74219
5443,200,74220
5444,200,74221
5445,200,74222
5446,200,74223
5447,200,74224
5448,200,170192
5449,200,180006
5450,201,71992
5451,201,72140
5452,201,72778
5453,201,73094
5454,201,73568
5455,201,74076
5456,201,74225
5457,201,74226
5458,201,74227
5459,201,74228
5460,201,74229
5461,201,74230
5462,201,74231
5463,201,74232
5464,201,74233
5465,201,170193
5466,201,180018
5467,202,74234
5468,202,74235
5469,202,74236
5470,202,74237
5471,202,74238
5472,202,74239
5473,202,74240
5474,202,74241
5475,202,74242
5476,202,74243
5477,202,74244
5478,202,74245
5479,202,74246
5480,202,170194
5481,202,180006
5482,203,70430
5483,203,71676
5484,203,72563
5485,203,73208
5486,203,74247
5487,203,74248
5488,203,74249
5489,203,74250
5490,203,74251
5491,203,74252
5492,203,74253
5493,203,74254
5494,203,74255
5495,203,74256
5496,203,74257
5497,203,74258
5498,203,74259
5499,203,170195
5500,203,180000
5501,203,180003
5502,203,180008
5503,203,180011
5504,204,70838
5505,204,74260
5506,204,74261
5507,204,74262
5508,204,74263
5509,204,74264
5510,204,74265
5511,204,74266
5512,204,74267
5513,204,74268
5514,204,74269
5515,204,74270
5516,204,74271
5517,204,74272
5518,204,74273
5519,204,170196
5520,204,180006
5521,205,74274
5522,205,74275
5523,205,74276
5524,205,74277
5525,205,74278
5526,205,74279
5527,205,74280
5528,205,74281
5529,205,74282
5530,205,74283
5531,205,74284
5532,205,74285
5533,205,74286
5534,205,74287
5535,205,74288
5536,205,170197
5537,205,180006
5538,205,180015
5539,206,74289
5540,206,74290
5541,206,74291
5542,206,74292
5543,206,74293
5544,206,74294
5545,206,74295
5546,206,74296
5547,206,74297
5548,206,74298
5549,206,74299
5550,206,74300
5551,206,74301
5552,206,74302
5553,206,74303
5554,206,74304
5555,206,170198
5556,206,180005
5557,206,180006
5558,207,70426
5559,207,71859
5560,207,72308
5561,207,72980
5562,207,73213
5563,207,73708
5564,207,74305
5565,207,74306
5566,207,74307
5567,207,74308
5568,207,74309
5569,207,74310
5570,207,74311
5571,207,74312
5572,207,74313
5573,207,74314
5574,207,74315
5575,207,74316
5576,207,74317
5577,207,74318
5578,207,74319
5579,207,74320
5580,207,74321
5581,207,74322
5582,207,74323
5583,207,74324
5584,207,74325
5585,207,74326
5586,207,170199
5587,207,180003
5588,208,73527
5589,208,74123
5590,208,74327
5591,208,74328
5592,208,74329
5593,208,74330
5594,208,74331
5595,208,74332
5596,208,74333
5597,208,74334
5598,208,74335
5599,208,170200
5600,208,180006
5601,208,180009
5602,209,71615
5603,209,73116
5604,209,73475
5605,209,73787
5606,209,74228
5607,209,74336
5608,209,74337
5609,209,74338
5610,209,74339
5611,209,74340
5612,209,74341
5613,209,74342
5614,209,74343
5615,209,74344
5616,209,74345
5617,209,74346
5618,209,74347
5619,209,74348
5620,209,74349
5621,209,74350
5622,209,170201
5623,209,180003
5624,209,180006
5625,210,70180
5626,210,72199
5627,210,73342
5628,210,73387
5629,210,74095
5630,210,74351
5631,210,74352
5632,210,74353
5633,210,74354
5634,210,74355
5635,210,74356
5636,210,74357
5637,210,74358
5638,210,74359
5639,210,74360
5640,210,74361
5641,210,74362
5642,210,74363
5643,210,74364
5644,210,74365
5645,210,74366
5646,210,74367
5647,210,74368
5648,210,74369
5649,210,74370
5650,210,74371
5651,210,74372
5652,210,74373
5653,210,74374
5654,210,74375
5655,210,74376
5656,210,170202
5657,210,180006
5658,211,74377
5659,211,74378
5660,211,74379
5661,211,74380
5662,211,74381
5663,211,74382
5664,211,74383
5665,211,170203
5666,211,180010
5667,212,70263
5668,212,70273
5669,212,70883
5670,212,72412
5671,212,72425
5672,212,72430
5673,212,72996
5674,212,73014
5675,212,73015
5676,212,73110
5677,212,74384
5678,212,74385
5679,212,74386
5680,212,74387
5681,212,74388
5682,212,74389
5683,212,74390
5684,212,74391
5685,212,74392
5686,212,74393
5687,212,74394
5688,212,74395
5689,212,74396
5690,212,74397
5691,212,170204
5692,212,180005
5693,212,180006
5694,213,71168
5695,213,73734
5696,213,73736
5697,213,73740
5698,213,73744
5699,213,73747
5700,213,74398
5701,213,74399
5702,213,74400
5703,213,74401
5704,213,74402
5705,213,74403
5706,213,74404
5707,213,74405
5708,213,170164
5709,213,180003
5710,214,71165
5711,214,71766
5712,214,71861
5713,214,72011
5714,214,72065
5715,214,72151
5716,214,72553
5717,214,72614
5718,214,73364
5719,214,74010
5720,214,74406
5721,214,74407
5722,214,74408
5723,214,74409
5724,214,74410
5725,214,74411
5726,214,74412
5727,214,74413
5728,214,74414
5729,214,74415
5730,214,74416
5731,214,74417
5732,214,74418
5733,214,74419
5734,214,74420
5735,214,170205
5736,214,180003
5737,214,180005
5738,214,180006
5739,215,70115
5740,215,70311
5741,215,70655
5742,215,70861
5743,215,71305
5744,215,71983
5745,215,72077
5746,215,72861
5747,215,73084
5748,215,73304
5749,215,73810
5750,215,74035
5751,215,74421
5752,215,74422
5753,215,74423
5754,215,74424
5755,215,74425
5756,215,74426
5757,215,74427
5758,215,74428
5759,215,74429
5760,215,74430
5761,215,74431
5762,215,74432
5763,215,74433
5764,215,74434
5765,215,74435
5766,215,74436
5767,215,74437
5768,215,74438
5769,215,170126
5770,215,180006
5771,215,180009
5772,216,70188
5773,216,70314
5774,216,70447
5775,216,70687
5776,216,70710
5777,216,71363
5778,216,71662
5779,216,71849
5780,216,71992
5781,216,72236
5782,216,72274
5783,216,72593
5784,216,73228
5785,216,73848
5786,216,74439
5787,216,74440
5788,216,74441
5789,216,74442
5790,216,74443
5791,216,74444
5792,216,74445
5793,216,74446
5794,216,74447
5795,216,74448
5796,216,74449
5797,216,74450
5798,216,74451
5799,216,74452
5800,216,74453
5801,216,74454
5802,216,74455
5803,216,74456
5804,216,74457
5805,216,74458
5806,216,74459
5807,216,74460
5808,216,74461
5809,216,74462
5810,216,74463
5811,216,74464
5812,216,74465
5813,216,74466
5814,216,74467
5815,216,74468
5816,216,74469
5817,216,74470
5818,216,74471
5819,216,74472
5820,216,74473
5821,216,74474
5822,216,74475
5823,216,74476
5824,216,74477
5825,216,74478
5826,216,74479
5827,216,170206
5828,216,180009
5829,217,70075
5830,217,70501
5831,217,70934
5832,217,71576
5833,217,72052
5834,217,72062
5835,217,72063
5836,217,72075
5837,217,72840
5838,217,72850
5839,217,72860
5840,217,73127
5841,217,74206
5842,217,74448
5843,217,74480
5844,217,74481
5845,217,74482
5846,217,74483
5847,217,74484
5848,217,74485
5849,217,74486
5850,217,74487
5851,217,74488
5852,217,74489
5853,217,74490
5854,217,74491
5855,217,74492
5856,217,74493
5857,217,74494
5858,217,74495
5859,217,74496
5860,217,74497
5861,217,74498
5862,217,170087
5863,217,180007
5864,217,180009
5865,218,70598
5866,218,70818
5867,218,71397
5868,218,71855
5869,218,72571
5870,218,73328
5871,218,73589
5872,218,73680
5873,218,74499
5874,218,74500
5875,218,74501
5876,218,74502
5877,218,74503
5878,218,74504
5879,218,74505
5880,218,74506
5881,218,74507
5882,218,74508
5883,218,74509
5884,218,170207
5885,218,180003
5886,219,70732
5887,219,74005
5888,219,74510
5889,219,74511
5890,219,74512
5891,219,74513
5892,219,74514
5893,219,74515
5894,219,74516
5895,219,74517
5896,219,170208
5897,219,180006
5898,219,180009
5899,220,70606
5900,220,71396
5901,220,71530
5902,220,72991
5903,220,74136
5904,220,74518
5905,220,74519
5906,220,74520
5907,220,74521
5908,220,74522
5909,220,74523
5910,220,74524
5911,220,74525
5912,220,74526
5913,220,170209
5914,220,180006
5915,220,180009
5916,221,70181
5917,221,70611
5918,221,71273
5919,221,71524
5920,221,71532
5921,221,72141
5922,221,72783
5923,221,74527
5924,221,74528
5925,221,74529
5926,221,74530
5927,221,74531
5928,221,74532
5929,221,74533
5930,221,74534
5931,221,74535
5932,221,74536
5933,221,74537
5934,221,74538
5935,221,74539
5936,221,74540
5937,221,74541
5938,221,170210
5939,221,180003
5940,222,74542
5941,222,74543
5942,222,74544
5943,222,74545
5944,222,74546
5945,222,74547
5946,222,74548
5947,222,74549
5948,222,74550
5949,222,74551
5950,222,74552
5951,222,170016
5952,222,180003
5953,222,180005
5954,222,180006
5955,223,71282
5956,223,73547
5957,223,73709
5958,223,73848
5959,223,74553
5960,223,74554
5961,223,74555
5962,223,74556
5963,223,74557
5964,223,74558
5965,223,74559
5966,223,74560
5967,223,74561
5968,223,170211
5969,223,180006
5970,224,70433
5971,224,70875
5972,224,71380
5973,224,72665
5974,224,72736
5975,224,72946
5976,224,73312
5977,224,74252
5978,224,74437
5979,224,74517
5980,224,74562
5981,224,74563
5982,224,74564
5983,224,74565
5984,224,74566
5985,224,74567
5986,224,74568
5987,224,74569
5988,224,74570
5989,224,74571
5990,224,74572
5991,224,74573
5992,224,74574
5993,224,74575
5994,224,74576
5995,224,74577
5996,224,74578
5997,224,74579
5998,224,74580
5999,224,74581
6000,224,74582
6001,224,74583
6002,224,74584
6003,224,74585
6004,224,74586
6005,224,74587
6006,224,74588
6007,224,74589
6008,224,74590
6009,224,74591
6010,224,74592
6011,224,74593
6012,224,74594
6013,224,74595
6014,224,74596
6015,224,74597
6016,224,74598
6017,224,74599
6018,224,74600
6019,224,74601
6020,224,74602
6021,224,74603
6022,224,74604
6023,224,74605
6024,224,74606
6025,224,170053
6026,224,180003
6027,225,70510
6028,225,70614
6029,225,70657
6030,225,71307
6031,225,71524
6032,225,72058
6033,225,72065
6034,225,72202
6035,225,72236
6036,225,72531
6037,225,72648
6038,225,72845
6039,225,72910
6040,225,73075
6041,225,73079
6042,225,73345
6043,225,74049
6044,225,74181
6045,225,74574
6046,225,74607
6047,225,74608
6048,225,74609
6049,225,74610
6050,225,74611
6051,225,74612
6052,225,74613
6053,225,74614
6054,225,74615
6055,225,74616
6056,225,74617
6057,225,74618
6058,225,74619
6059,225,74620
6060,225,74621
6061,225,74622
6062,225,74623
6063,225,74624
6064,225,74625
6065,225,74626
6066,225,74627
6067,225,74628
6068,225,74629
6069,225,74630
6070,225,74631
6071,225,74632
6072,225,74633
6073,225,74634
6074,225,74635
6075,225,74636
6076,225,74637
6077,225,74638
6078,225,74639
6079,225,74640
6080,225,74641
6081,225,74642
6082,225,74643
6083,225,74644
6084,225,170212
6085,225,180003
6086,225,180006
6087,226,71150
6088,226,72148
6089,226,73342
6090,226,74645
6091,226,74646
6092,226,74647
6093,226,74648
6094,226,74649
6095,226,74650
6096,226,74651
6097,226,74652
6098,226,74653
6099,226,74654
6100,226,74655
6101,226,74656
6102,226,74657
6103,226,74658
6104,226,170213
6105,226,180003
6106,226,180005
6107,226,180007
6108,227,71395
6109,227,72858
6110,227,73048
6111,227,73227
6112,227,74215
6113,227,74659
6114,227,74660
6115,227,74661
6116,227,74662
6117,227,74663
6118,227,74664
6119,227,74665
6120,227,74666
6121,227,74667
6122,227,74668
6123,227,74669
6124,227,74670
6125,227,74671
6126,227,74672
6127,227,74673
6128,227,74674
6129,227,74675
6130,227,74676
6131,227,74677
6132,227,74678
6133,227,74679
6134,227,74680
6135,227,74681
6136,227,74682
6137,227,74683
6138,227,74684
6139,227,74685
6140,227,74686
6141,227,74687
6142,227,74688
6143,227,74689
6144,227,74690
6145,227,74691
6146,227,74692
6147,227,74693
6148,227,74694
6149,227,74695
6150,227,74696
6151,227,74697
6152,227,74698
6153,227,74699
6154,227,74700
6155,227,74701
6156,227,74702
6157,227,170214
6158,227,180003
6159,227,180005
6160,228,70410
6161,228,70477
6162,228,71269
6163,228,72199
6164,228,73487
6165,228,74703
6166,228,74704
6167,228,74705
6168,228,74706
6169,228,74707
6170,228,74708
6171,228,74709
6172,228,74710
6173,228,74711
6174,228,74712
6175,228,74713
6176,228,74714
6177,228,170215
6178,228,180000
6179,228,180002
6180,229,70001
6181,229,70023
6182,229,70410
6183,229,71269
6184,229,71545
6185,229,71991
6186,229,72568
6187,229,72891
6188,229,74715
6189,229,74716
6190,229,74717
6191,229,74718
6192,229,74719
6193,229,74720
6194,229,74721
6195,229,74722
6196,229,74723
6197,229,74724
6198,229,74725
6199,229,74726
6200,229,74727
6201,229,74728
6202,229,74729
6203,229,74730
6204,229,74731
6205,229,74732
6206,229,74733
6207,229,74734
6208,229,74735
6209,229,74736
6210,229,74737
6211,229,170216
6212,229,180001
6213,229,180002
6214,229,180003
6215,229,180005
6216,230,70793
6217,230,71695
6218,230,71993
6219,230,72303
6220,230,72470
6221,230,72496
6222,230,72667
6223,230,74738
6224,230,74739
6225,230,74740
6226,230,74741
6227,230,74742
6228,230,74743
6229,230,74744
6230,230,74745
6231,230,74746
6232,230,74747
6233,230,74748
6234,230,74749
6235,230,170217
6236,230,180009
6237,231,70496
6238,231,70918
6239,231,71821
6240,231,72082
6241,231,73089
6242,231,73369
6243,231,74253
6244,231,74508
6245,231,74750
6246,231,74751
6247,231,74752
6248,231,170218
6249,231,180002
6250,231,180006
6251,232,71349
6252,232,74753
6253,232,74754
6254,232,74755
6255,232,74756
6256,232,74757
6257,232,74758
6258,232,74759
6259,232,74760
6260,232,74761
6261,232,74762
6262,232,74763
6263,232,74764
6264,232,74765
6265,232,170219
6266,232,180006
6267,232,180016
6268,233,70277
6269,233,70409
6270,233,71720
6271,233,72383
6272,233,72930
6273,233,73403
6274,233,73578
6275,233,74766
6276,233,74767
6277,233,74768
6278,233,74769
6279,233,74770
6280,233,74771
6281,233,74772
6282,233,74773
6283,233,74774
6284,233,74775
6285,233,74776
6286,233,74777
6287,233,74778
6288,233,74779
6289,233,74780
6290,233,74781
6291,233,74782
6292,233,74783
6293,233,74784
6294,233,74785
6295,233,74786
6296,233,74787
6297,233,74788
6298,233,74789
6299,233,74790
6300,233,74791
6301,233,74792
6302,233,74793
6303,233,74794
6304,233,74795
6305,233,74796
6306,233,74797
6307,233,74798
6308,233,74799
6309,233,74800
6310,233,74801
6311,233,74802
6312,233,74803
6313,233,74804
6314,233,74805
6315,233,74806
6316,233,74807
6317,233,74808
6318,233,74809
6319,233,74810
6320,233,74811
6321,233,74812
6322,233,74813
6323,233,74814
6324,233,74815
6325,233,74816
6326,233,74817
6327,233,170220
6328,233,180003
6329,234,74818
6330,234,74819
6331,234,74820
6332,234,74821
6333,234,74822
6334,234,74823
6335,234,74824
6336,234,74825
6337,234,74826
6338,234,74827
6339,234,170221
6340,234,180001
6341,234,180002
6342,235,71391
6343,235,71936
6344,235,72549
6345,235,73455
6346,235,74608
6347,235,74828
6348,235,74829
6349,235,74830
6350,235,74831
6351,235,74832
6352,235,74833
6353,235,74834
6354,235,74835
6355,235,74836
6356,235,74837
6357,235,74838
6358,235,170222
6359,235,180006
6360,235,180008
6361,236,73271
6362,236,74676
6363,236,74839
6364,236,74840
6365,236,74841
6366,236,74842
6367,236,74843
6368,236,74844
6369,236,74845
6370,236,74846
6371,236,74847
6372,236,74848
6373,236,74849
6374,236,74850
6375,236,74851
6376,236,74852
6377,236,74853
6378,236,74854
6379,236,74855
6380,236,74856
6381,236,170223
6382,236,180014
6383,237,70578
6384,237,73000
6385,237,73287
6386,237,74572
6387,237,74857
6388,237,74858
6389,237,74859
6390,237,74860
6391,237,74861
6392,237,74862
6393,237,74863
6394,237,74864
6395,237,74865
6396,237,74866
6397,237,170224
6398,237,180004
6399,237,180005
6400,237,180006
6401,237,180008
6402,237,180009
6403,238,70218
6404,238,70229
6405,238,70236
6406,238,70262
6407,238,70504
6408,238,71359
6409,238,71539
6410,238,74073
6411,238,74622
6412,238,74867
6413,238,74868
6414,238,74869
6415,238,74870
6416,238,74871
6417,238,74872
6418,238,74873
6419,238,74874
6420,238,74875
6421,238,74876
6422,238,74877
6423,238,74878
6424,238,74879
6425,238,74880
6426,238,74881
6427,238,74882
6428,238,74883
6429,238,74884
6430,238,74885
6431,238,74886
6432,238,74887
6433,238,74888
6434,238,74889
6435,238,74890
6436,238,74891
6437,238,74892
6438,238,74893
6439,238,74894
6440,238,170225
6441,238,180003
6442,239,70415
6443,239,70603
6444,239,72169
6445,239,72405
6446,239,73929
6447,239,74895
6448,239,74896
6449,239,74897
6450,239,74898
6451,239,74899
6452,239,74900
6453,239,74901
6454,239,74902
6455,239,74903
6456,239,74904
6457,239,74905
6458,239,74906
6459,239,74907
6460,239,74908
6461,239,74909
6462,239,74910
6463,239,74911
6464,239,74912
6465,239,170226
6466,239,180005
6467,239,180006
6468,240,71687
6469,240,72309
6470,240,72310
6471,240,72914
6472,240,73033
6473,240,74255
6474,240,74913
6475,240,74914
6476,240,74915
6477,240,74916
6478,240,74917
6479,240,74918
6480,240,74919
6481,240,74920
6482,240,74921
6483,240,170227
6484,240,180002
6485,240,180003
6486,241,70317
6487,241,70501
6488,241,70634
6489,241,71293
6490,241,72218
6491,241,73137
6492,241,74922
6493,241,74923
6494,241,74924
6495,241,74925
6496,241,74926
6497,241,74927
6498,241,170228
6499,241,180007
6500,242,70057
6501,242,71048
6502,242,71150
6503,242,71394
6504,242,72155
6505,242,72156
6506,242,73449
6507,242,73523
6508,242,74928
6509,242,74929
6510,242,74930
6511,242,74931
6512,242,74932
6513,242,74933
6514,242,74934
6515,242,74935
6516,242,74936
6517,242,74937
6518,242,74938
6519,242,74939
6520,242,74940
6521,242,74941
6522,242,74942
6523,242,74943
6524,242,74944
6525,242,170229
6526,242,180003
6527,242,180005
6528,243,70035
6529,243,70586
6530,243,70841
6531,243,71662
6532,243,72091
6533,243,72825
6534,243,74945
6535,243,74946
6536,243,74947
6537,243,74948
6538,243,74949
6539,243,74950
6540,243,74951
6541,243,74952
6542,243,74953
6543,243,74954
6544,243,74955
6545,243,74956
6546,243,74957
6547,243,74958
6548,243,74959
6549,243,74960
6550,243,74961
6551,243,74962
6552,243,74963
6553,243,74964
6554,243,74965
6555,243,74966
6556,243,74967
6557,243,170230
6558,243,180006
6559,243,180010
6560,244,70615
6561,244,70935
6562,244,71080
6563,244,71590
6564,244,72091
6565,244,72197
6566,244,73469
6567,244,73774
6568,244,74109
6569,244,74304
6570,244,74755
6571,244,74968
6572,244,74969
6573,244,74970
6574,244,74971
6575,244,74972
6576,244,74973
6577,244,74974
6578,244,74975
6579,244,74976
6580,244,74977
6581,244,74978
6582,244,74979
6583,244,74980
6584,244,74981
6585,244,74982
6586,244,74983
6587,244,74984
6588,244,74985
6589,244,74986
6590,244,74987
6591,244,74988
6592,244,74989
6593,244,74990
6594,244,74991
6595,244,74992
6596,244,74993
6597,244,74994
6598,244,74995
6599,244,74996
6600,244,74997
6601,244,74998
6602,244,74999
6603,244,75000
6604,244,75001
6605,244,75002
6606,244,75003
6607,244,170231
6608,244,180006
6609,245,70632
6610,245,70649
6611,245,71310
6612,245,71661
6613,245,72534
6614,245,73208
6615,245,73262
6616,245,73736
6617,245,74702
6618,245,75004
6619,245,75005
6620,245,75006
6621,245,75007
6622,245,75008
6623,245,75009
6624,245,75010
6625,245,75011
6626,245,75012
6627,245,75013
6628,245,75014
6629,245,75015
6630,245,75016
6631,245,75017
6632,245,75018
6633,245,75019
6634,245,75020
6635,245,75021
6636,245,75022
6637,245,75023
6638,245,75024
6639,245,170232
6640,245,180003
6641,246,70374
6642,246,70489
6643,246,70569
6644,246,70618
6645,246,70659
6646,246,71539
6647,246,73282
6648,246,73287
6649,246,75025
6650,246,75026
6651,246,75027
6652,246,75028
6653,246,75029
6654,246,75030
6655,246,75031
6656,246,75032
6657,246,75033
6658,246,75034
6659,246,75035
6660,246,75036
6661,246,75037
6662,246,75038
6663,246,75039
6664,246,75040
6665,246,75041
6666,246,75042
6667,246,75043
6668,246,75044
6669,246,75045
6670,246,75046
6671,246,75047
6672,246,75048
6673,246,75049
6674,246,75050
6675,246,75051
6676,246,75052
6677,246,170233
6678,246,180003
6679,246,180012
6680,247,70435
6681,247,70440
6682,247,70845
6683,247,71227
6684,247,72369
6685,247,72532
6686,247,72544
6687,247,72956
6688,247,73435
6689,247,75053
6690,247,75054
6691,247,75055
6692,247,75056
6693,247,75057
6694,247,75058
6695,247,75059
6696,247,75060
6697,247,75061
6698,247,75062
6699,247,75063
6700,247,75064
6701,247,75065
6702,247,75066
6703,247,75067
6704,247,170234
6705,247,180009
6706,247,180011
6707,248,70578
6708,248,75068
6709,248,75069
6710,248,75070
6711,248,75071
6712,248,75072
6713,248,75073
6714,248,75074
6715,248,75075
6716,248,75076
6717,248,75077
6718,248,75078
6719,248,75079
6720,248,170235
6721,248,180000
6722,248,180002
6723,248,180003
6724,248,180004
6725,248,180005
6726,249,70635
6727,249,70828
6728,249,71335
6729,249,71785
6730,249,72219
6731,249,72280
6732,249,72739
6733,249,72945
6734,249,73369
6735,249,73592
6736,249,74248
6737,249,74914
6738,249,75012
6739,249,75080
6740,249,75081
6741,249,75082
6742,249,75083
6743,249,75084
6744,249,75085
6745,249,75086
6746,249,75087
6747,249,75088
6748,249,75089
6749,249,75090
6750,249,75091
6751,249,75092
6752,249,75093
6753,249,75094
6754,249,75095
6755,249,75096
6756,249,75097
6757,249,75098
6758,249,75099
6759,249,75100
6760,249,170106
6761,249,180006
6762,249,180008
6763,249,180009
6764,250,71080
6765,250,73788
6766,250,74766
6767,250,75101
6768,250,75102
6769,250,75103
6770,250,75104
6771,250,75105
6772,250,75106
6773,250,75107
6774,250,170236
6775,250,180000
6776,250,180007
6777,250,180012
6778,251,75108
6779,251,170237
6780,251,180006
6781,252,71169
6782,252,72562
6783,252,72674
6784,252,73430
6785,252,73696
6786,252,74220
6787,252,74565
6788,252,75109
6789,252,75110
6790,252,75111
6791,252,75112
6792,252,75113
6793,252,75114
6794,252,75115
6795,252,75116
6796,252,75117
6797,252,75118
6798,252,75119
6799,252,75120
6800,252,75121
6801,252,75122
6802,252,75123
6803,252,170238
6804,252,180002
6805,252,180006
6806,253,75124
6807,253,75125
6808,253,75126
6809,253,75127
6810,253,75128
6811,253,75129
6812,253,75130
6813,253,75131
6814,253,75132
6815,253,75133
6816,253,75134
6817,253,75135
6818,253,75136
6819,253,170239
6820,253,180006
6821,254,74649
6822,254,75137
6823,254,75138
6824,254,75139
6825,254,75140
6826,254,75141
6827,254,75142
6828,254,75143
6829,254,75144
6830,254,75145
6831,254,75146
6832,254,75147
6833,254,75148
6834,254,75149
6835,254,75150
6836,254,170240
6837,254,180006
6838,255,71375
6839,255,72259
6840,255,75151
6841,255,75152
6842,255,75153
6843,255,75154
6844,255,75155
6845,255,75156
6846,255,75157
6847,255,75158
6848,255,75159
6849,255,75160
6850,255,75161
6851,255,75162
6852,255,75163
6853,255,75164
6854,255,170190
6855,255,180005
6856,255,180006
6857,256,75165
6858,256,170241
6859,256,180005
6860,256,180006
6861,256,180015
6862,256,180018
6863,257,71317
6864,257,71391
6865,257,71496
6866,257,73260
6867,257,73327
6868,257,74702
6869,257,75166
6870,257,75167
6871,257,75168
6872,257,75169
6873,257,75170
6874,257,75171
6875,257,75172
6876,257,75173
6877,257,75174
6878,257,75175
6879,257,75176
6880,257,75177
6881,257,170098
6882,257,180003
6883,258,70602
6884,258,72092
6885,258,72474
6886,258,72928
6887,258,73269
6888,258,74081
6889,258,75178
6890,258,75179
6891,258,75180
6892,258,75181
6893,258,75182
6894,258,170242
6895,258,180006
6896,259,70113
6897,259,70599
6898,259,70667
6899,259,73731
6900,259,75183
6901,259,75184
6902,259,75185
6903,259,75186
6904,259,75187
6905,259,75188
6906,259,75189
6907,259,75190
6908,259,75191
6909,259,75192
6910,259,75193
6911,259,75194
6912,259,75195
6913,259,75196
6914,259,75197
6915,259,75198
6916,259,75199
6917,259,75200
6918,259,75201
6919,259,75202
6920,259,75203
6921,259,75204
6922,259,75205
6923,259,75206
6924,259,75207
6925,259,75208
6926,259,75209
6927,259,75210
6928,259,75211
6929,259,170243
6930,259,180006
6931,260,70275
6932,260,70288
6933,260,70812
6934,260,70941
6935,260,71227
6936,260,71806
6937,260,72013
6938,260,72881
6939,260,72929
6940,260,74064
6941,260,74576
6942,260,75212
6943,260,75213
6944,260,75214
6945,260,75215
6946,260,75216
6947,260,75217
6948,260,75218
6949,260,75219
6950,260,75220
6951,260,75221
6952,260,75222
6953,260,75223
6954,260,75224
6955,260,75225
6956,260,75226
6957,260,75227
6958,260,75228
6959,260,75229
6960,260,75230
6961,260,75231
6962,260,75232
6963,260,75233
6964,260,75234
6965,260,75235
6966,260,75236
6967,260,75237
6968,260,75238
6969,260,75239
6970,260,75240
6971,260,75241
6972,260,75242
6973,260,75243
6974,260,75244
6975,260,75245
6976,260,75246
6977,260,75247
6978,260,170244
6979,260,180005
6980,260,180006
6981,261,71396
6982,261,72570
6983,261,73085
6984,261,73267
6985,261,73369
6986,261,75248
6987,261,75249
6988,261,75250
6989,261,75251
6990,261,75252
6991,261,75253
6992,261,170245
6993,261,180006
6994,262,70409
6995,262,70896
6996,262,71086
6997,262,71105
6998,262,72029
6999,262,72715
7000,262,75069
7001,262,75254
7002,262,75255
7003,262,75256
7004,262,75257
7005,262,75258
7006,262,75259
7007,262,75260
7008,262,75261
7009,262,75262
7010,262,75263
7011,262,75264
7012,262,75265
7013,262,75266
7014,262,75267
7015,262,75268
7016,262,75269
7017,262,75270
7018,262,75271
7019,262,75272
7020,262,75273
7021,262,170246
7022,262,180003
7023,262,180006
7024,263,75274
7025,263,75275
7026,263,75276
7027,263,75277
7028,263,75278
7029,263,75279
7030,263,75280
7031,263,75281
7032,263,75282
7033,263,75283
7034,263,75284
7035,263,75285
7036,263,75286
7037,263,170247
7038,263,180006
7039,263,180010
7040,264,70017
7041,264,70947
7042,264,71681
7043,264,73137
7044,264,75287
7045,264,75288
7046,264,75289
7047,264,75290
7048,264,75291
7049,264,75292
7050,264,75293
7051,264,75294
7052,264,75295
7053,264,75296
7054,264,75297
7055,264,75298
7056,264,75299
7057,264,170060
7058,264,180003
7059,265,70100
7060,265,70404
7061,265,70460
7062,265,70646
7063,265,70874
7064,265,71523
7065,265,71611
7066,265,72308
7067,265,72729
7068,265,73225
7069,265,73389
7070,265,73544
7071,265,73547
7072,265,73842
7073,265,75220
7074,265,75300
7075,265,75301
7076,265,75302
7077,265,75303
7078,265,75304
7079,265,75305
7080,265,75306
7081,265,75307
7082,265,75308
7083,265,75309
7084,265,170248
7085,265,180003
7086,266,70435
7087,266,70872
7088,266,71067
7089,266,71390
7090,266,71773
7091,266,72673
7092,266,73232
7093,266,73290
7094,266,75310
7095,266,75311
7096,266,75312
7097,266,75313
7098,266,75314
7099,266,75315
7100,266,75316
7101,266,75317
7102,266,75318
7103,266,75319
7104,266,75320
7105,266,75321
7106,266,75322
7107,266,75323
7108,266,170249
7109,266,180003
7110,266,180005
7111,267,75324
7112,267,75325
7113,267,75326
7114,267,75327
7115,267,75328
7116,267,75329
7117,267,75330
7118,267,75331
7119,267,75332
